316,Stitches is a 2012 comedy horror,"Stitches is a 2012 comedy horror film directed by Conor McMahon and written by Conor McMahon and David O'Brien. It stars Ross Noble, Tommy Knight and Gemma-Leah Devereux, with Shane Murray Corcoran, Thomas Kane Byrne, Eoghan McQuinn, Roisin Barron, Hugh Mulhern, John McDonnell, Tommy Cullen, Lorna Dempsey, Jemma Curran, and Ryan Burke in supporting roles. The plot concerns a birthday clown returning from the dead to exact revenge upon a boy and a group of children/teenager who contributed to his death.The film was produced by Fantastic Films and Tailored Films in 2012 and marks the film debut of Tommy Knight and stand-up comedian Ross Noble.The film is an international co-production between Ireland, Sweden, and the United Kingdom. McMahon began working on the film after receiving a €600,000 grant from the Irish Film Board, also utilising funding from MEDIA Europe. Filming for the movie took place in Ireland.Stitches premiered in Dublin, Ireland in September 2012 and was theatrically released in the United Kingdom on 26 October 2012."
317,Cutthroat Lake is a lake in,"Cutthroat Lake is a lake in the Uinta Mountains in south‑central Summit County, Utah, United States.The lake is located within the Uinta-Wasatch-Cache National Forest and was so named on account of the lake being stocked with cutthroat trout."
318,Maïssa Lengliz born 1989082121 August 1989,Maïssa Lengliz (born (1989-08-21)21 August 1989) is a Tunisian female volleyball player. She is a member of the Tunisia women's national volleyball team and played for CF Carthage in 2014. She was part of the Tunisian national team at the 2014 FIVB Volleyball Women's World Championship in Italy.
319,John Brown I January 27 1736,"John Brown I (January 27, 1736 – September 20, 1803) was an American merchant, slave trader, and statesman from Providence, Rhode Island. Together with his brothers Nicholas, Joseph and Moses, John was instrumental in founding  Brown University (then known as the College of Rhode Island) and moving it to their family's former land in Providence.  John Brown laid the cornerstone of the university's oldest building in 1770, and he served as its treasurer for 21 years (1775 – 1796). Brown was one of the founders of Providence Bank and became its first president in 1791. He was active in the American Revolution, notably as an instigator of the 1772 Gaspee Affair, and he served in both state and national government. At the same time, he was a powerful defender of slave trading, clashing aggressively—in newspapers, courts and politics—with his brother Moses, who had become an abolitionist.John Brown's home in Providence is now a museum and National Historic Landmark."
320,Virahanka Devanagari वरहङक was an Indian,"Virahanka (Devanagari: विरहाङ्क) was an Indian prosodist who is also known for his work on mathematics.  He may have lived in the 6th century, but it is also possible that he worked as late as 8th century.His work on prosody builds on the Chhanda-sutras of Pingala (4th century BCE), and was the basis for a 12th-century commentary by Gopala."
321,Francisco Javier Javi de Pedro Falque,"Francisco Javier ""Javi"" de Pedro Falque (born 4 August 1973 in Logroño, La Rioja) is a Spanish retired footballer.He played as a left midfielder, mainly with Real Sociedad, and possessed a thunderous left-foot shot. He also played professionally in four other countries.De Pedro represented Spain at the 2002 World Cup."
322,The Atari Pascal Language System usually,"The Atari Pascal Language System (usually shortened to Atari Pascal) is a version of the Pascal programming language released by Atari, Inc. for the Atari 8-bit family of home computers in March 1982. Atari Pascal was published through the Atari Program Exchange as unsupported software instead of in Atari's official product line. It requires two disk drives, which greatly limited its potential audience. It includes a 161-page manual."
323,Don Winslow of the Coast Guard,Don Winslow of the Coast Guard is a 1943 Universal Pictures Serial film based on the comic strip Don Winslow of the Navy by Frank V. Martinbek.
324,USS Salute MSO470 was an Aggressiveclass,"USS Salute (MSO-470) was an Aggressive-class minesweeper acquired by the U.S. Navy for the task of removing mines that had been placed in the water to prevent the safe passage of ships.Salute was laid down on 17 March 1953 by the Luders Marine Construction Co., Stamford, Connecticut; launched on 14 August 1954; sponsored by Mrs. Frederick A. Edwards; reclassified MSO-470 on 7 February 1955; and commissioned on 4 May 1955, Lt. John James Parish in command."
325,Kyohei Fujita 藤田 喬平 Fujita Kyōhei,"Kyohei Fujita (藤田 喬平, Fujita Kyōhei, 1921 – September 18, 2004) was a Japanese glass artist.  He is best known for his glass boxes with complicated surface decorations, and his work was included in the exhibit One of a Kind: The Studio Craft Movement at the Metropolitan Museum of Art in New York City, December 22, 2006 – September 3, 2007."
326,This list contains songs written by,"This list contains songs written by American singer-songwriter Bob Dylan, including those where he is credited as co-author. The list omits traditional songs where Dylan has claimed arranger's copyright."
327,Psilocybe subcaerulipes commonly known as Hikageshibiretake,"Psilocybe subcaerulipes (commonly known as Hikageshibiretake in Japanese) is a species of fungus in the family Strophariaceae. It is in the section Zapotecorum of the genus Psilocybe, other members of this section include Psilocybe muliercula, Psilocybe angustipleurocystidiata, Psilocybe aucklandii, Psilocybe collybioides, Psilocybe kumaenorum, Psilocybe zapotecorum, Psilocybe pintonii, Psilocybe graveolens, Psilocybe moseri, Psilocybe zapotecoantillarum, Psilocybe zapotecocaribaea, and Psilocybe antioquiensis. It is endemic to Japan. Fruit bodies grow on the ground in woody debris, and typically stand 6 to 8 cm (2.4 to 3.1 in) tall with caps that are 2.5 to 5 cm (1.0 to 2.0 in) in diameter. They are chestnut brown (or lighter brown if dry), and stain blue if bruised or handled. The species is a psychoactive mushroom, and contains the hallucinogenic compounds psilocybin and psilocin. There have been reports of poisoning caused by the accidental consumption of this mushroom. It has been used in research, specifically, to test the effects of its consumption of marble-burying in mice, an animal model of obsessive-compulsive disorder."
328,Peter A Freeman is the founding,"Peter A. Freeman is the founding dean of Georgia Tech's College of Computing, a position he held from 1990 to 2002. Freeman was assistant director of the National Science Foundation from 2002 to 2007.Freeman has been emeritus dean of the Georgia Tech College of Computing since 2007. He is currently the director of the Washington Advisory Group. Freeman is a Fellow of the Institute of Electrical and Electronics Engineers, the Association for Computing Machinery, and the American Association for the Advancement of Science."
329,Joseph Buckland born 27 October 1992,"Joseph Buckland (born 27 October 1992) is an English ice dancer. With former partner Olivia Smart, he is a three-time British national junior champion (2012–14) and competed at three World Junior Championships, reaching the top ten in 2014."
330,Inside My Heart is the first,"Inside My Heart is the first solo debut album of singer/actress/model and Are You the Next Big Star? female winner Frencheska Farr. This 10-track album was produced and released by GMA Records on December 8, 2010."
331,Colli di Luni is an Italian,"Colli di Luni is an Italian Denominazione di origine controllata (DOC) located in both Liguria and Tuscany in northwest Italy. The DOC produces both reds and white wines made primarily from Sangiovese and Vermentino with a varietal Vermentino also being produced in the DOC.Wine experts Joe Bastianich and David Lynch have described well made example of the reds of Colli di Luni as similar to ""small scale Chiantis""."
332,Scaevola platyphylla commonly known as broadleaved,"Scaevola platyphylla, commonly known as broad-leaved fanflower, is a shrub in the family Goodeniaceae. It is endemic to the south-west of Western Australia. Plants grow to between 0.3 and 1.3 metres high and have blue to purple flowers that appear between August and January in their native range.The species was formally described in 1839 by English botanist John Lindley in A sketch of the vegetation of the Swan River Colony."
333,Ái Châu Chinese Hán tự 愛州,"Ái Châu (Chinese: Hán tự: 愛州; pinyin: Aìzhoū) was a historical province of Vietnam under the third Chinese domination (Bắc thuộc) roughly equivalent to Thanh Hóa Province today.In 989 after an upland chieftain, named Dương Tiến Lục, had reported to Lê Hoàn that local militia from the aboriginal prefectures of Ái Châu and Hoan Châuse planned to resist Lê control, the king authorised an attack on the prefectures."
334,Pyrausta euryphaea is a moth in,Pyrausta euryphaea is a moth in the family Crambidae. It was described by Meyrick in 1932. It is found on Java.
335,The Baltimore City Health Department BCHD,"The Baltimore City Health Department (BCHD) is the public health agency of the city of Baltimore, Maryland. BCHD convenes and collaborates with other city agencies, health care providers, community organizations and funders to ""empower Baltimoreans with the knowledge, access, and environment that will enable healthy living.""The Baltimore City Health Department is organized into four divisions: Administration, Youth Wellness and Community Health, Population Health and Disease Prevention, and Aging and CARE (Commission on Aging and Retirement Education) Services. The Health Department has a wide-ranging area of responsibility, including acute communicable diseases, animal control, chronic disease prevention, emergency preparedness, HIV/STD, maternal and child health, restaurant inspections, school health, substance use, environmental health, health clinics, senior services, and youth violence issues.The agency employs a workforce of approximately 1,100 employees and manages a budget of approximately $126 million. Dr. Letitia Dzirasa was named Baltimore City Health Commissioner in 2019."
336,Chidiebere Chijioke Nwakali born 26 December,Chidiebere Chijioke Nwakali (born 26 December 1996) is a Nigerian footballer who plays as a midfielder for Kalmar FF in the Swedish Allsvenskan.
337,Robinvale Storm Rugby League Football Club,"Robinvale Storm Rugby League Football Club is an Australian rugby league football club based in Robinvale, Victoria. They conduct both junior and senior rugby league teams and compete in the Sunraysia-Riverlands Rugby League.The club won their inaugural premiership in 2014 defeating Mildurra Warriors 20-6. The Storm went onto winning back-to-back titles in 2015 defeating Chaffey Titans 22-16 at Wentworth."
338,Drahomíra Vihanová  31 July 1930,"Drahomíra Vihanová  (31 July 1930 – 10 December 2017) was a Czech film director, documentarian, and screenwriter, best known for The Pilgrimage of Students Peter and Jacob (2000), Pevnost (1994) and Questions for Two Women (1985)."
339,Kazimierz Ajdukiewicz 12 December 1890 ,"Kazimierz Ajdukiewicz (12 December 1890 – 12 April 1963) was a Polish philosopher and logician, a prominent figure in the Lwów–Warsaw school of logic. He originated many novel ideas in semantics. Among these was categorial grammar, a highly flexible framework for the analysis of natural language syntax and (indirectly) semantics that remains a major influence on work in formal linguistics. Ajdukiewicz's fields of research were model theory and the philosophy of science."
340,Maggies centres are a network of,"Maggie's centres are a network of drop-in centres across the United Kingdom and Hong Kong, whichaim to help anyone who has been affected by cancer.  They are not intended as a replacement for conventional cancer therapy, but as a caring environment that can provide support, information and practical advice.  They are located near, but are detached from, existing NHS hospitals.The Scottish registered charity (registration number SC024414) which promotes, builds and runs the centres is formally named the Maggie Keswick Jencks Cancer Caring Trust, but refers to itself simply as Maggie's. It was founded by and named after the late Maggie Keswick Jencks, who died of cancer in 1995. Like her husband, architectural writer and critic Charles Jencks, she believed in the ability of buildings to uplift people. The buildings that house the centres have been designed by leading architects, including Frank Gehry, Zaha Hadid and Richard Rogers.Patrons of the charity include Frank Gehry, Jon Snow, Kirsty Wark, and Sarah Brown, wife of former British prime minister Gordon Brown. The charity's chief executive officer is Laura Lee, who was Maggie's cancer nurse. The President of the charity is Camilla, Duchess of Cornwall."
341,John Anthony Panozzo September 20 1948,"John Anthony Panozzo (September 20, 1948 – July 16, 1996) was an American drummer best known for his work with rock band Styx."
342,Pro Wrestling known as Gokuaku Doumei,"Pro Wrestling, known as Gokuaku Doumei Dump Matsumoto (極悪同盟 ダンプ松) in Japan, is a professional wrestling video game released for the Sega Master System in 1986 by Sega. It centers around tag team wrestling, with four duos that players can select and guide to various championship titles around the world. Pro Wrestling was the only professional wrestling title released for the Master System in United States. The game has received mixed reviews, with publications criticizing the game's graphics and controls.In Japan, the game is the home counterpart to the Sega arcade title Dump Matsumoto (released outside Japan as Body Slam). Like the arcade game, it features female wrestler Dump Matsumoto and her stable Gokuaku Doumei. In addition to having an entirely different, all-female roster, the Japanese version also has a final hidden matchup against aliens on another planet."
343,This article is a list of,This article is a list of diseases of pearl millet (Pennisetum glaucum).
344,Tiarkiro is a village in the,Tiarkiro is a village in the Iolonioro Department of Bougouriba Province in south-western Burkina Faso. The village has a population of 216.
345,The 5th Cinque Ports Battalion Royal,"The 5th (Cinque Ports) Battalion, Royal Sussex Regiment, was an infantry battalion of the British Army. The battalion was part of the Royal Sussex Regiment and existed from 1908 until 1966 when it was disbanded."
346,Michael Mick Quinn born 17 December,"Michael ""Mick"" Quinn (born 17 December 1969 in Cambridge) is an English musician and singer-songwriter, best known as founding member of English rock band Supergrass. He formed the DB Band with bassist Paul Wilson, formerly of Shake Appeal in 2010 and released début EP ""Stranger in the Alps"" on 17 September 2011. He also is a member of 60's garage/beat band the ""Beat Seeking Missiles""."
347,Pteropurpura plorator is a species of,"Pteropurpura plorator is a species of sea snail, a marine gastropod mollusk in the family Muricidae, the murex snails or rock snails."
348,The Odette School of Business OSB,"The Odette School of Business (OSB) is the business school of the University of Windsor in Windsor, Ontario. The school offers various programs with focus in Accounting, Human Resources, Finance, Supply Chain and Business Analytics, Marketing, and Strategy and Entrepreneurship. Odette School of Business is accredited by the Association to Advance Collegiate Schools of Business  (AACSB).Applicants do not need to have professional experience, but a Graduate Management Admission Test (GMAT) score of 550 is required."
349,Cymindis heydeni is a species of,Cymindis heydeni is a species of ground beetle in the subfamily Harpalinae. It was described by Paulino De Oliveira in 1882.
350,Samuel Lewis March 17 1799 ,"Samuel Lewis (March 17, 1799 - July 28, 1854) of Ohio, was one of the candidates for Free Soil Party's vice-presidential nomination in 1852 US presidential election. From 1837 to 1840 he served as Ohio's first state superintendent of common schools.Born in Falmouth, Massachusetts, his father, Samuel Lewis Sr., was the captain of a sea vessel. In 1813 the family migrated west and settled in Cincinnati, where young Samuel took up the study of law, and was admitted to the bar in 1822. As a young lawyer one of Lewis' clients was the Cincinnati philanthropist William Woodward, and in 1826, when Woodward endowed a fund to create one of the first free public schools in America, the historic Woodward Free Grammar School. Lewis was made a trustee of the school for life, with the power of appointing his successor. Notable educators associated with this school in  its early days include Joseph Ray and William McGuffey, the author of the McGuffey's Readers.  In 1831 Lewis was one of the organizers of an annual teachers' institute that met in Cincinnati for many years, and in 1837, when the state legislature created the office of Superintendent of Common Schools, Lewis was named the first incumbent of the office for a three year term. During his term in office he is said to have visited 300 schools, traveling on horseback.  More than 1400 new schoolhouses were constructed in Ohio during his tenure.After leaving office Lewis, who up to that time had been a Whig, affiliated with the abolitionist Liberty Party. In 1846 he stood for office as the Liberty Party's candidate for governor of Ohio, coming in a distant third in the final canvass behind the Whig and Democratic nominees, with 11,000 votes. In 1851 he was once again an unsuccessful candidate for governor, this time as the nominee of the Free Soil party, polling 17,000 votes. In 1852 he attended the national convention of the Free Soil party where his name was put forward as a candidate for the party's vice-presidential nomination; he withdraw after coming in second to the eventual nominee, George W. Julian, on the first ballot.  In 1853 he ran again as the Free Soil nominee for governor, increasing his vote total to 50,346. He died on July 28, 1854, of a typhoid fever, at the age of 55."
351,Martyn Ian Gidley born 30 September,"Martyn Ian Gidley (born 30 September 1968) is a former English first-class cricketer who played in England and South Africa. Born in Leicester, he was educated at Loughborough Grammar School, where he now is a master."
352,Tylopilus neofelleus is a bolete fungus,"Tylopilus neofelleus is a bolete fungus found in Taiwan, Sichuan and Yunnan provinces of China, Japan, and New Guinea. It is similar in appearance to Tylopilus felleus, but is distinguishable from that species by its smaller spores."
353,The 19992000 Allsvenskan season was the,"The 1999-2000 Allsvenskan season was the first season of the Allsvenskan, the second level of ice hockey in Sweden. 24 teams participated in the league, and Timrå IK, Södertälje SK, IF Björklöven, and Nyköpings Hockey 90 qualified for the Kvalserien."
354,Ludovic Mrazec July 17 1867 in,"Ludovic Mrazec (July 17, 1867 in Craiova – June 9, 1944 in Bucharest) was a Romanian geologist and member of the Romanian Academy. He introduced the term diapir that denotes a type of intrusion in which a more mobile and ductily deformable material is forced into brittle overlying rocks. The phenomenon of ""diapirism"" allows rock salt to provide an effective trap for hydrocarbon deposits. In this way, Ludovic Mrazec explained the distribution of hydrocarbon accumulations in the Neogene Carpathian. Diapirism is commonly used as a basic concept in geological survey as well as in Planetary science."
355,Río Hondo is a corregimiento in,"Río Hondo is a corregimiento in Las Tablas District, Los Santos Province, Panama with a population of 206 as of 2010. Its population as of 1990 was 299; its population as of 2000 was 254."
356,Matt Sarsfield is an English rugby,Matt Sarsfield is an English rugby league footballer who last played for the Swinton Lions in the Betfred Championship. He played  as a second row.
357,Darshan Singh Bhuller born 4 March,"Darshan Singh Bhuller (born 4 March 1961) is a British dancer, teacher, artistic director, filmmaker, and choreographer. Considered ""one of the brightest stars of his generation"" and a ""darkly powerful performer,"" Bhuller danced for London Contemporary Dance Theatre, Siobhan Davies Dance Company, and was assistant director for Richard Alston Dance Company before revitalizing Phoenix Dance Theatre as its artistic director."
358,Bourne Park House is a Queen,"Bourne Park House is a Queen Anne style country house on Bourne Park Road, between Bishopsbourne and Bridge near Canterbury in Kent. Built in 1701, it has been listed Grade I listed on the National Heritage List for England since 1954. An 18th century red brick Ice house and a bridge that spans the Nailbourne that feeds the lake in the grounds of Bourne Park are both Grade II listed.Originally known as Bourne Place, the present house was commissioned by Elizabeth Aucher, the widow of Sir Anthony Aucher. Built in place of an existing building belonging to the Bourne family, it is large red brick rectangular mansion of two storeys with attic and basement and a hipped tile roof. There is a 13 bay frontage, of which the central 5 bays project surmounted by a pediment containing a Venetian window. The interior, altered in 1848, contains a good 18th-century staircase, panelling and ceilings.The house is surrounded by parkland of which all but the adjacent 3.6 hectares (9 acres) are now separately owned. Notable features of the gardens are the 18th-century lime avenue, the yew walk and fine examples of Wellingtonia and cork oak. Some trees were lost in the storm of October 1987. There is also a private cricket pitch.Bourne Park is a site for ongoing archaeological research by the University of Cambridge. Several reports have been published to describe findings which include both archaeological features and artefacts. The evidence suggests usage of the area dating from the Bronze Age. The earliest artefact found is an Iron Age silver coin and there have been numerous findings associated with Roman Britain."
359,Millwood is a city in Spokane,"Millwood is a city in Spokane County, Washington, United States. The population was 1,786 at the 2010 census. Millwood is a suburb of Spokane, and is surrounded on three sides by the city of Spokane Valley."
360,Southeast Minnesota is the corner of,"Southeast Minnesota is the corner of Minnesota south of the Twin Cities metropolitan area extending east, and part of the multi-state area known as the Driftless Area. Rochester is the largest city in the area; other major cities include Winona, Owatonna, Faribault, Northfield, Austin, and Red Wing.Southeast Minnesota is part of the state's First and Second Congressional Districts.  Culturally, it is distinct from the Twin Cities in being generally more conservative and staid, with several more diverse areas, such as the college towns of Northfield and Winona. However, the area is becoming more diverse and more politically competitive. Until 2006, the state's only Independence Party legislator was from Southeast Minnesota, Sheila Kiscaden (IP-Rochester, now DFL-Rochester).  Formerly a Republican, Kiscaden is now officially a member of the Minnesota Democratic-Farmer-Labor Party.  The area is one of several distinct regions of Minnesota.Many places in Southeast Minnesota, like Lanesboro, are becoming popular tourist destinations. The scenic Mississippi Valley to the Whitewater River and Root River in the Driftless Area (one of the few parts of the state not eroded by glaciers in the last ice age) are among the most visited locations."
361,In electronics and signal processing a,"In electronics and signal processing, a Gaussian filter is a filter whose impulse response is a Gaussian function (or an approximation to it, since a true Gaussian response is physically unrealizable). Gaussian filters have the properties of having no overshoot to a step function input while minimizing the rise and fall time. This behavior is closely connected to the fact that the Gaussian filter has the minimum possible group delay. It is considered the ideal time domain filter, just as the sinc is the ideal frequency domain filter.  These properties are important in areas such as oscilloscopes and digital telecommunication systems.Mathematically, a Gaussian filter modifies the input signal by convolution with a Gaussian function; this transformation is also known as the Weierstrass transform."
362,Douglas Alexander Smith born June 22,"Douglas Alexander Smith (born June 22, 1985) is a Canadian actor most notable for his work on the HBO series Big Love as Ben Henrickson, the eldest son of polygamist Bill Henrickson, as well as his role as Elliot in The Bye Bye Man."
363,Dan Spring born October 31 1951,"Dan Spring (born October 31, 1951) is a former professional ice hockey forward. He was drafted in the first round, 12th overall, by the Chicago Black Hawks in the 1971 NHL Amateur Draft.  He never played in the National Hockey League; however, he played 201 games in the World Hockey Association over three seasons with the Winnipeg Jets and the Edmonton Oilers. Spring was born in Rossland, British Columbia, but grew up in Cranbrook, British Columbia."
364,Abdinasir Said Ibrahim Somali Cabdinaasir Saiid,"Abdinasir Said Ibrahim (Somali: Cabdinaasir Saiid Ibraahiim, Arabic: عبد الناصر وقال ابراهيم‎) (born July 1, 1989) is a track and field athlete from Somalia."
365,Hexachaeta venezuelana is a species of,Hexachaeta venezuelana is a species of tephritid or fruit flies in the genus Hexachaeta of the family Tephritidae.
366,Labelle pronounced labell or often LAYbell,"Labelle (pronounced: la-bell or often: LAY-bell) is a rural lakeside community in Queens County, Nova Scotia. It is between Molega Lake and Ponhook Lake. The nearest towns are Bridgewater, Liverpool and Caledonia as well as the neighbouring village of Greenfield."
367,Kenichi Yamanaka 山中 圏一 Yamanaka Kenichi,"Kenichi Yamanaka (山中 圏一, Yamanaka Ken'ichi, born 29 November 1943) is a retired Japanese judoka.He was born in Sasebo, Nagasaki and brought up in Bungotakada, Ōita. He began judo at the age of a junior high school first grader.In 1965, when he was student of Tenri University, got silver medal of World Championships. He also participated All-Japan Judo Championships three times, as a representative of Kinki region in 1964, 1965 and Kyūshū region in 1966. He was known as a rival of Isao Okano.He became a teacher of the senior high school in Ōita Prefecture after graduation at a university in 1966, and entered Kuraray in 1967. He became the teacher again in 1969.As of 2010, Yamanaka coaches judo at his dojo, Shūeikan (秀鋭館) since 1976. Among his students is former Asian champion Takamasa Anai. and retired sumo wrestler Chiyotaikai Ryūji."
368,Adena Halpern born December 8 1968,"Adena Halpern (born December 8, 1968) is an American author best known for her ""chick lit"" novels, ""The Ten Best Days of My Life,"" ""29"" and ""Pinch Me."""
369,Jurlique International Pty Ltd is an,"Jurlique International Pty Ltd, is an Australian cosmetics manufacturer specialising in natural botanical-based skincare and cosmetics under the brand name Jurlique. Jurlique is considered ethical and environmentally friendly, although internationally it does submit some samples for animal testing as mandated by Chinese local laws for products sold in that market."
370,Marilyn Knowlden born May 12 1926,"Marilyn Knowlden (born May 12, 1926) is an American former child actress."
371,The 1208112082 Kannur Jan Shatabdi Express,The 12081/12082 Kannur Jan Shatabdi Express is a Jan Shatabdi Express train belonging to Indian Railways that runs between Thiruvananthapuram and Kannur in Kerala state of India. It is the fastest express train between these two cities running via Kottayam and aleppy
372,Josephina Johanna Jopie Troost born 19,"Josephina Johanna ""Jopie"" Troost (born 19 September 1942) is a retired Dutch swimmer who competed at the 1960 Summer Olympics in the 4 × 100 m freestyle relay. A medal favorite, the Dutch team was disqualified in the heats for a premature start by Sieta Posthumus. Troost was part of 4 × 100 m freestyle relay teams that set three national records in 1958."
373,The Mens 200 metres event at,"The Men's 200 metres event at the 2013 European Athletics U23 Championships was held in Tampere, Finland, at Ratina Stadium on 12 and 13 July."
374,Neelkanth Ganjoo died November 4 1989,"Neelkanth Ganjoo (died November 4, 1989) was a high court judge in Kashmir.  In the late 1960s, as a sessions court judge, he had presided over the trial of JKLF founder Maqbool Bhat in the murder of police inspector Amar Chand in 1966.  In August 1968, he sentenced Bhat and one other to death. This sentence was upheld by the Supreme Court in 1982.In 1984, after JKLF cadres in Britain murdered diplomat Ravindra Mhatre, Bhat's execution was carried out in Tihar jail.  The same year, some militants bombed Ganjoo's house.On November 4, 1989, a group of three people surrounded Ganjoo as he was in the Hari Singh Street market near the High Court in Srinagar.   He was shot dead in broad daylight.Ganjoo was among the early Kashmiri Pandits killed by terrorists in Kashmir."
375,Rachel and Jun are an AmericanJapanese,"Rachel and Jun are an American/Japanese married couple of YouTube personalities who make online videos about Japanese culture and society (sometimes called J-vlog(ger)s), and reciprocal perceptions between Japanese and Westerners."
376,Les Bollman 15 July 1904 ,Les Bollman (15 July 1904 – 28 June 1955) was an  Australian rules footballer who played with South Melbourne in the Victorian Football League (VFL).
377,Acacia sclerophylla commonly known as the,"Acacia sclerophylla, commonly known as the hard-leaf wattle, is a shrub of the genus Acacia and the subgenus Plurinerves and is endemic to southern parts of Australia."
378,Stenopogon obispae is a species of,"Stenopogon obispae is a species of robber flies, insects in the family Asilidae."
379,The Episcopal Diocese of Hawaii is,"The Episcopal Diocese of Hawai'i is the ecclesiastical territory or diocese of the Episcopal Church of the Anglican Communion in the United States encompassing the state of Hawaii.  It is led by the Episcopal Bishop of Hawaii pastoring the Hawaiian Islands from the Cathedral Church of Saint Andrew in Honolulu.The territorial jurisdiction which the Episcopal Diocese of Honolulu holds today was given up to American Episcopalians after the 1893 overthrow of Queen Liliuokalani, head of the Church of Hawaii.  The Church of Hawaii, also called the Hawaii Reformed Catholic Church, was established by Kamehameha IV and Emma in 1862.  The king and queen, friends of Queen Victoria of the United Kingdom, were devout members of the Church of England.  Episcopalians continue the Anglican Church of Hawaii tradition of celebrating the Feast of the Holy Sovereigns each November 28, in honor of Kamhehameha IV and Queen Emma."
380,Les Epesses is a commune in,Les Epesses is a commune in the Vendée department in the Pays de la Loire region in western France.It is best known for the Puy du Fou historical theme park.
381,La valse poème chorégraphique pour orchestre,"La valse, poème chorégraphique pour orchestre (a choreographic poem for orchestra), is a work written by Maurice Ravel between February 1919 and 1920; it was first performed on 12 December 1920 in Paris. It was conceived as a ballet but is now more often heard as a concert work. The work has been described as a tribute to the waltz, and the composer George Benjamin, in his analysis of La valse, summarized the ethos of the work:Whether or not it was intended as a metaphor for the predicament of European civilization in the aftermath of the Great War, its one-movement design plots the birth, decay and destruction of a musical genre: the waltz.Ravel himself, however, denied that it is a reflection of post-World War I Europe, saying:While some discover an attempt at parody, indeed caricature, others categorically see a tragic allusion in it – the end of the Second Empire, the situation in Vienna after the war, etc... This dance may seem tragic, like any other emotion... pushed to the extreme. But one should only see in it what the music expresses: an ascending progression of sonority, to which the stage comes along to add light and movement.He also commented, in 1922, that ""It doesn't have anything to do with the present situation in Vienna, and it also doesn't have any symbolic meaning in that regard. In the course of La Valse, I did not envision a dance of death or a struggle between life and death. (The year of the choreographic setting, 1855, repudiates such an assumption.)""In his tribute to Ravel after the composer's death in 1937, Paul Landormy described the work as follows:...the most unexpected of the compositions of Ravel, revealing to us heretofore unexpected depths of Romanticism, power, vigor, and rapture in this musician whose expression is usually limited to the manifestations of an essentially classical genius."
382,The 28th Regiment at Quatre Bras,"The 28th Regiment at Quatre Bras is an oil painting on canvas from 1875, painted by Elizabeth Thompson (she became better known as Lady Butler after her marriage to William Butler in 1877). The painting is 97.2 centimeters (38.3 in) high and 216.2 centimeters (85.1 in) wide. It is in the National Gallery of Victoria, Melbourne, Australia.Thompson based the painting on the account of the battle in a book written by Captain William Siborne, the History of the War in France and Belgium in 1815, first published in 1844. The painting portrays the 28th (North Gloucestershire) Regiment of Foot, of the British Army, on 16 June 1815, at the Battle of Quatre Bras. The battle, part of the Waterloo Campaign of the Hundred Days, was just two days prior to the Battle of Waterloo. The regiment held off attacks from French cavalry at Quatre Bras. Thompson shows the regiment formed in a square in a field of rye, withstanding attacks, at approximately 17:00, from lancers and cuirassiers led by Marshal Ney.Thompson went to great lengths to create models for her work.  In July 1874, she arranged for 300 soldiers from the Royal Engineers to pose in a reconstruction of the square formation, and to fire their rifles, to recreate the smoky scene.   Several of the soldiers also modelled in Thompson's studio.   Thompson observed horses at Sanger's Circus and the Horse Guards riding school, as models for the French cavalry.  She also arrange for a group of children to trample down a field of rye in Henley-on-Thames, to recreate the setting.She had copies of the historic uniforms made by a government manufacturer in Pimlico.   However, the shako she depicts the regiment wearing is incorrect. Whilst nearly all Regiments of Foot in the British Army had adopted the false fronted Belgic shako since 1812, so the replica uniforms were correct for a standard line regiment, the 28th Regiment continued to wear the older stovepipe shakos during the Hundred Days campaign.  The older headwear can be seen clearly in William Barnes Wollen's painting: 28th Gloucester Regiment at Waterloo.The heavy gold frame bears the inscription ""Egypt"" at the top, and ""Quatre-Bras 1815"" below.The work was exhibited at the Royal Academy Summer Exhibition in 1875, the year after Elizabeth Thompson exhibited her acclaimed The Roll Call.  It was bought by the National Gallery of Victoria, Melbourne, Australia, in 1884."
383,Nika Ožegović Croatian pronunciation nǐːka ǒʒeɡoʋitɕ,"Nika Ožegović (Croatian pronunciation: [nǐːka ǒʒeɡoʋitɕ, nî-, - oʒěː-]; born 21 May 1985) is a former professional tennis player from Croatia. In her career she won eight ITF tournaments, five in singles and three in doubles. Her career high on WTA rankings is No. 131, on 9 July 2007 in singles; and No. 193, on 9 October 2006 in doubles.She retired from professional tennis in 2011, and had a comeback in September 2014 for only one ITF tournament in Bol, Croatia."
384,The N124 is a short highway,The N-124 is a short highway in northern Spain which connects Ollauri to Miranda de Ebro. The road starts outside Ollauri with a junction with the N-232. It heads north along the right bank of the River Ebro. There is a junction with the N-126. The road by-passes the town of Haro. The road ends to the west of Miranda de Ebro] at a junction with the N-I.
385,The 1956 World Judo Championships were,"The 1956 World Judo Championships were the 1st edition of the World Judo Championships, and were held at the Kuramae Kokugikan in Tokyo, Japan on May 3, 1956."
386,The 199596 Umaglesi Liga was the,The 1995–96 Umaglesi Liga was the seventh season of top-tier football in Georgia. It began on 2 August 1995 and ended on 27 May 1996. Dinamo Tbilisi were the defending champions.
